"","X","ISO3","Country","Province","Market","Address","latitude","longitude","ID","local_consumption"
"712",712,"IRQ","Iraq","","Mosul","Mosul, Iraq",36.3489278,43.157736,"IRQ712",80732118.828125
"713",713,"IRQ","Iraq","","Najaf","Najaf, Iraq",32.0106646,44.3265272,"IRQ713",94855341.625
"714",714,"IRQ","Iraq","","National Average","National Average, Iraq",38.9253907,-77.0683362,"IRQ714",756911238
"715",715,"IRQ","Iraq","","Qadisyia","Qadisyia, Iraq",32.043691,45.1494505,"IRQ715",59026550.6796875
"716",716,"IRQ","Iraq","","Salhdin","Salhdin, Iraq",34.5337527,43.483738,"IRQ716",15503070.4394531
"717",717,"IRQ","Iraq","","Sulaimania","Sulaimania, Iraq",35.5557603,45.4351181,"IRQ717",116686618.609375
"718",718,"IRQ","Iraq","","Thi Qar","Thi Qar, Iraq",31.1042292,46.3624686,"IRQ718",62415102.484375
"719",719,"IRQ","Iraq","","Wasit","Wasit, Iraq",32.6024094,45.7520985,"IRQ719",28858464.9648438
"720",720,"ITA","Italy","","National Average","National Average, Italy",32.811168,-96.811153,"ITA720",16356255482.375
"721",721,"CIV","Ivory Coast",NA,"Abidjan","Abidjan, Ivory Coast",5.3599517,-4.0082563,"CIV721",2270066953.875
"722",722,"JPN","Japan","Oosaka","Osaka","Osaka, Japan",34.6937249,135.5022535,"JPN722",NA
"723",723,"JPN","Japan","Tookyoo","Tokyo","Tokyo, Japan",35.6761919,139.6503106,"JPN723",NA
"724",724,"JOR","Jordan","","Ajloun","Ajloun, Jordan",32.3325599,35.751742,"JOR724",7424037.25
"725",725,"JOR","Jordan","","Al Aqaba","Al Aqaba, Jordan",29.5320522,35.0063209,"JOR725",581869.2578125
"726",726,"JOR","Jordan","","Al Balqa","Al Balqa, Jordan",32.0366806,35.728848,"JOR726",15956472
"727",727,"JOR","Jordan","","Al Karak","Al Karak, Jordan",31.1853497,35.7047733,"JOR727",2051919.625
"728",728,"JOR","Jordan","","Al Mafraq","Al Mafraq, Jordan",32.341673,36.2020028,"JOR728",3035309.59375
"729",729,"JOR","Jordan","","Al Tafilah","Al Tafilah, Jordan",30.8338063,35.6160513,"JOR729",865043.9765625
"730",730,"JOR","Jordan","","Amman","Amman, Jordan",31.9539494,35.910635,"JOR730",36361976
"731",731,"JOR","Jordan","","Irbid","Irbid, Jordan",32.5568095,35.846887,"JOR731",12613982.5
"732",732,"JOR","Jordan","","Jarash","Jarash, Jordan",32.2746515,35.8960765,"JOR732",6264482.875
"733",733,"JOR","Jordan","","Maan","Maan, Jordan",30.1926637,35.7249409,"JOR733",276693.01953125
"734",734,"JOR","Jordan","","Madaba","Madaba, Jordan",31.7193405,35.7932432,"JOR734",4470966.5
"735",735,"JOR","Jordan","","National Average","National Average, Jordan",44.320591,-68.2535917,"JOR735",209506.691894531
"736",736,"JOR","Jordan","","Zarqa","Zarqa, Jordan",32.0608187,36.0941795,"JOR736",26544889
"737",737,"KAZ","Kazakhstan","Akmolinskaya","Nur-Sultan","Nur-Sultan, Kazakhstan",51.1605227,71.4703558,"KAZ737",35504749.9570312
"738",738,"KAZ","Kazakhstan","Almaty City area","Almaty","Almaty, Kazakhstan",43.2220146,76.8512485,"KAZ738",526699640.3125
"739",739,"KAZ","Kazakhstan","Kustanayskaya","Kostanay","Kostanay, Kazakhstan",53.2198089,63.6354232,"KAZ739",27590063.5195312
"740",740,"KAZ","Kazakhstan","Mangistauskaya","Aktau","Aktau, Kazakhstan",43.6588079,51.1974563,"KAZ740",37556274.1875
"741",741,"KEN","Kenya","Coast","Hola (Tana River)","Hola (Tana River), Kenya",-1.5039143,40.0274159,"KEN741",82175256.6357422
"742",742,"KEN","Kenya","Coast","Kilifi","Kilifi, Kenya",-3.5106508,39.9093269,"KEN742",382565744.257812
"743",743,"KEN","Kenya","Coast","Mombasa","Mombasa, Kenya",-4.0434771,39.6682065,"KEN743",2728215444.84375
"744",744,"KEN","Kenya","Eastern","Kitui","Kitui, Kenya",-1.3750813,37.9952144,"KEN744",585840094.796875
"745",745,"KEN","Kenya","Eastern","Marsabit","Marsabit, Kenya",2.3354966,37.9943453,"KEN745",87665201.625
"746",746,"KEN","Kenya","Nairobi","Nairobi","Nairobi, Kenya",-1.2920659,36.8219462,"KEN746",9188744505
"747",747,"KEN","Kenya","North Eastern","Garissa","Garissa, Kenya",-0.4532293,39.6460988,"KEN747",233826566.660156
"748",748,"KEN","Kenya","North Eastern","Mandera","Mandera, Kenya",3.9356389,41.8551162,"KEN748",218755629.277344
"749",749,"KEN","Kenya","Nyanza","Kisumu","Kisumu, Kenya",-0.0917016,34.7679568,"KEN749",1863065331.5625
"750",750,"KEN","Kenya","Rift Valley","Eldoret","Eldoret, Kenya",0.5142775,35.2697802,"KEN750",1157010770
"751",751,"KEN","Kenya","Rift Valley","Kajiado","Kajiado, Kenya",-2.0980751,36.7819505,"KEN751",63738864.0136719
"752",752,"KEN","Kenya","Rift Valley","Lodwar (Turkana)","Lodwar (Turkana), Kenya",3.1155165,35.6040785,"KEN752",145042222.744141
"753",753,"KEN","Kenya","Rift Valley","Marigat (Baringo)","Marigat (Baringo), Kenya",0.4694721,35.9832743,"KEN753",133979273.28125
"754",754,"KEN","Kenya","Rift Valley","Nakuru","Nakuru, Kenya",-0.3030988,36.080026,"KEN754",1401430103.59375
"755",755,"KGZ","Kyrgyzstan","Batken","Batken","Batken, Kyrgyzstan",40.054846,70.8209144,"KGZ755",68118648.734375
"756",756,"KGZ","Kyrgyzstan","Batken","Isfana","Isfana, Kyrgyzstan",39.8286146,69.5320824,"KGZ756",37665603.9140625
"757",757,"KGZ","Kyrgyzstan","Batken","Karabak","Karabak, Kyrgyzstan",40.1624796,70.8149683,"KGZ757",137617726.015625
"758",758,"KGZ","Kyrgyzstan","Batken","Samarkandek","Samarkandek, Kyrgyzstan",39.9966973,70.5413674,"KGZ758",63188055.140625
"759",759,"KGZ","Kyrgyzstan","Chuy","Bishkek","Bishkek, Kyrgyzstan",42.8746212,74.5697617,"KGZ759",408022580.625
"760",760,"KGZ","Kyrgyzstan","Chuy","Bystrovka","Bystrovka, Kyrgyzstan",42.7788482,75.6848074,"KGZ760",7705511.10644531
"761",761,"KGZ","Kyrgyzstan","Chuy","Kara-Balta","Kara-Balta, Kyrgyzstan",42.8212455,73.8536683,"KGZ761",11431787.0390625
"762",762,"KGZ","Kyrgyzstan","Chuy","Kemin","Kemin, Kyrgyzstan",42.8414019,76.2247366,"KGZ762",5621569.6875
"763",763,"KGZ","Kyrgyzstan","Chuy","Tokmok","Tokmok, Kyrgyzstan",42.8257618,75.2901807,"KGZ763",40561158.75
"764",764,"KGZ","Kyrgyzstan","Jalal-Abad","Arslanbob","Arslanbob, Kyrgyzstan",41.3407852,72.9283391,"KGZ764",34378899.234375
"765",765,"KGZ","Kyrgyzstan","Jalal-Abad","Bazar-Korgon","Bazar-Korgon, Kyrgyzstan",41.0285386,72.7392711,"KGZ765",44307889.25
"766",766,"KGZ","Kyrgyzstan","Jalal-Abad","Jalal-Abad","Jalal-Abad, Kyrgyzstan",40.9331541,72.9814877,"KGZ766",138469514.46875
"767",767,"KGZ","Kyrgyzstan","Jalal-Abad","Kerben","Kerben, Kyrgyzstan",41.4956045,71.7563169,"KGZ767",45742496.59375
"768",768,"KGZ","Kyrgyzstan","Jalal-Abad","Kyzyl-Tuu","Kyzyl-Tuu, Kyrgyzstan",42.2307383,76.6961305,"KGZ768",2629839.19848633
"769",769,"KGZ","Kyrgyzstan","Jalal-Abad","Suzak","Suzak, Kyrgyzstan",40.8969484,72.9047136,"KGZ769",173269930.890625
"770",770,"KGZ","Kyrgyzstan","Jalal-Abad","Toktogul","Toktogul, Kyrgyzstan",41.8760133,72.9401509,"KGZ770",5688031.70068359
"771",771,"KGZ","Kyrgyzstan","Naryn","At-Bashi","At-Bashi, Kyrgyzstan",41.1694718,75.8098141,"KGZ771",1638925.78479004
"772",772,"KGZ","Kyrgyzstan","Naryn","Chaek","Chaek, Kyrgyzstan",41.9339521,74.5404694,"KGZ772",3839874.47314453
"773",773,"KGZ","Kyrgyzstan","Naryn","Dobolu","Dobolu, Kyrgyzstan",41.4273946,75.9840587,"KGZ773",18093262.1914062
"774",774,"KGZ","Kyrgyzstan","Naryn","Naryn","Naryn, Kyrgyzstan",41.4273946,75.9840587,"KGZ774",18093262.1914062
"775",775,"KGZ","Kyrgyzstan","Naryn","Orto-Nura","Orto-Nura, Kyrgyzstan",41.6218915,76.2016104,"KGZ775",9084331.54785156
"776",776,"KGZ","Kyrgyzstan","Osh","Kara-Suu","Kara-Suu, Kyrgyzstan",40.7084699,72.8781322,"KGZ776",236134936
"777",777,"KGZ","Kyrgyzstan","Osh","Karasuu","Karasuu, Kyrgyzstan",40.7084699,72.8781322,"KGZ777",236134936
"778",778,"KGZ","Kyrgyzstan","Osh","Nookat","Nookat, Kyrgyzstan",40.2671632,72.6269437,"KGZ778",36356116.0546875
"779",779,"KGZ","Kyrgyzstan","Osh","Osh","Osh, Kyrgyzstan",40.5139985,72.8160976,"KGZ779",214154193.234375
"780",780,"KGZ","Kyrgyzstan","Osh","Uzgen","Uzgen, Kyrgyzstan",40.767421,73.3030715,"KGZ780",48302439.1875
"781",781,"KGZ","Kyrgyzstan","Talas","Kok-Say","Kok-Say, Kyrgyzstan",42.5,71.116667,"KGZ781",8214588.17285156
"782",782,"KGZ","Kyrgyzstan","Talas","Kyzyl-Adyr","Kyzyl-Adyr, Kyrgyzstan",42.6174155,71.5901986,"KGZ782",10380472.6142578
"783",783,"KGZ","Kyrgyzstan","Talas","Pokrovka","Pokrovka, Kyrgyzstan",42.7197486,71.6080009,"KGZ783",21078239.1445312
"784",784,"KGZ","Kyrgyzstan","Talas","Talas","Talas, Kyrgyzstan",42.5317628,72.2304571,"KGZ784",23085187.4707031
"785",785,"KGZ","Kyrgyzstan","Ysyk-Kol","Balykchy","Balykchy, Kyrgyzstan",42.4624691,76.1899661,"KGZ785",21375740.6660156
"786",786,"KGZ","Kyrgyzstan","Ysyk-Kol","Kaiyrma-Aryk","Kaiyrma-Aryk, Kyrgyzstan",42.5256445,78.6611488,"KGZ786",4523891.69677734
"787",787,"KGZ","Kyrgyzstan","Ysyk-Kol","Karakol","Karakol, Kyrgyzstan",42.4782102,78.3955986,"KGZ787",3995372.09619141
"788",788,"KGZ","Kyrgyzstan","Ysyk-Kol","Sary-Kamysh","Sary-Kamysh, Kyrgyzstan",42.4958204,76.2855634,"KGZ788",14492594.7949219
"789",789,"KGZ","Kyrgyzstan","Ysyk-Kol","Teplokluchenka","Teplokluchenka, Kyrgyzstan",42.4963499,78.5263305,"KGZ789",4229731.13378906
"790",790,"LAO","Lao People's Democratic Republic","Attapu","Attapeu","Attapeu, Lao People's Democratic Republic",14.8193696,106.8207875,"LAO790",32530827.9921875
"791",791,"LAO","Lao People's Democratic Republic","Bokeo","Bokeo","Bokeo, Lao People's Democratic Republic",20.2872662,100.7097867,"LAO791",13329484.0175781
"792",792,"LAO","Lao People's Democratic Republic","Bolikhamxai","Borikhamxay","Borikhamxay, Lao People's Democratic Republic",18.4362924,104.4723301,"LAO792",6974521.38964844
"793",793,"LAO","Lao People's Democratic Republic","Champasak","Champassack","Champassack, Lao People's Democratic Republic",14.6578664,105.9699878,"LAO793",32131225.515625
"794",794,"LAO","Lao People's Democratic Republic","Houaphan","Huaphanh","Huaphanh, Lao People's Democratic Republic",20.3254175,104.1001326,"LAO794",27330861.4609375
"795",795,"LAO","Lao People's Democratic Republic","Khammouan","Khammouane","Khammouane, Lao People's Democratic Republic",17.6384066,105.2194808,"LAO795",14665313.7597656
"796",796,"LAO","Lao People's Democratic Republic","Louang-Namtha","Luangnamtha","Luangnamtha, Lao People's Democratic Republic",20.9170187,101.1617356,"LAO796",4965610.76757812
"797",797,"LAO","Lao People's Democratic Republic","Louangphabang","Luang Prabang","Luang Prabang, Lao People's Democratic Republic",19.883285,102.1387166,"LAO797",58940847.4140625
"798",798,"LAO","Lao People's Democratic Republic","Oudomxai","Oudomxay","Oudomxay, Lao People's Democratic Republic",20.4921929,101.8891721,"LAO798",12002074.8085938
"799",799,"LAO","Lao People's Democratic Republic","Phongsali","Phongsaly","Phongsaly, Lao People's Democratic Republic",21.6818943,102.1089679,"LAO799",12232700.9550781
"800",800,"LAO","Lao People's Democratic Republic","Salavan","Saravane","Saravane, Lao People's Democratic Republic",15.7165658,106.4140868,"LAO800",37520509.015625
"801",801,"LAO","Lao People's Democratic Republic","Savannakhet","Savannakhet","Savannakhet, Lao People's Democratic Republic",16.5720526,104.7686868,"LAO801",104477308.40625
"802",802,"LAO","Lao People's Democratic Republic","Vientiane","Vientiane Province","Vientiane Province, Lao People's Democratic Republic",18.5705063,102.6216211,"LAO802",26861689.84375
"803",803,"LAO","Lao People's Democratic Republic","Vientiane capital","Vientiane Municipality","Vientiane Municipality, Lao People's Democratic Republic",17.9757058,102.6331035,"LAO803",341073002.8125
"804",804,"LAO","Lao People's Democratic Republic","Xaignabouli","Xayabury","Xayabury, Lao People's Democratic Republic",19.1945799,101.483498,"LAO804",17326476.75
"805",805,"LAO","Lao People's Democratic Republic","Xekong","Sekong","Sekong, Lao People's Democratic Republic",15.3443856,106.7175669,"LAO805",15777715.4277344
"806",806,"LAO","Lao People's Democratic Republic","Xiangkhouang","Xiengkhuang","Xiengkhuang, Lao People's Democratic Republic",19.6093003,103.7289167,"LAO806",21843576.6015625
"807",807,"LAO","Lao People's Democratic Republic",NA,"Vientiane Capital","Vientiane Capital, Lao People's Democratic Republic",18.110541,102.5298028,"LAO807",230559724.625
"808",808,"LBN","Lebanon","Beirut","Beirut","Beirut, Lebanon",33.8937913,35.5017767,"LBN808",5658408.75
"809",809,"LBN","Lebanon","Bekaa","Baalbeck","Baalbeck, Lebanon",34.0046888,36.2110399,"LBN809",521151.4453125
"810",810,"LBN","Lebanon","Bekaa","Hermel","Hermel, Lebanon",34.3989382,36.3904282,"LBN810",396848.09765625
"811",811,"LBN","Lebanon","Bekaa","Rashaya","Rashaya, Lebanon",33.5018826,35.8398217,"LBN811",560041.9921875
"812",812,"LBN","Lebanon","Bekaa","West Beqaa","West Beqaa, Lebanon",33.6328488,35.7818877,"LBN812",687675.109375
"813",813,"LBN","Lebanon","Bekaa","Zahle","Zahle, Lebanon",33.8462557,35.9019519,"LBN813",1090055.9375
"814",814,"LBN","Lebanon","Mount Lebanon","Aley","Aley, Lebanon",33.8069031,35.6024366,"LBN814",5978736.75
"815",815,"LBN","Lebanon","Mount Lebanon","Baabda","Baabda, Lebanon",33.833797,35.544145,"LBN815",5885905.125
"816",816,"LBN","Lebanon","Mount Lebanon","Chouf","Chouf, Lebanon",33.6948309,35.5812837,"LBN816",3110694
"817",817,"LBN","Lebanon","Mount Lebanon","El Metn","El Metn, Lebanon",33.8490151,35.661648,"LBN817",6109531.125
"818",818,"LBN","Lebanon","Mount Lebanon","Jbeil","Jbeil, Lebanon",34.1230021,35.6519282,"LBN818",956131.5625
"819",819,"LBN","Lebanon","Mount Lebanon","Keserwan","Keserwan, Lebanon",33.9843234,35.634349,"LBN819",5139539.875
"820",820,"LBN","Lebanon","Nabatiye","Bint Jbeil","Bint Jbeil, Lebanon",33.120548,35.4335263,"LBN820",919735.546875
"821",821,"LBN","Lebanon","Nabatiye","Hasbaya","Hasbaya, Lebanon",33.3979078,35.6851499,"LBN821",603041.7421875
"822",822,"LBN","Lebanon","Nabatiye","Marjayoun","Marjayoun, Lebanon",33.3594755,35.5889282,"LBN822",870456.171875
"823",823,"LBN","Lebanon","Nabatiye","Nabatiyeh","Nabatiyeh, Lebanon",33.3771898,35.4835902,"LBN823",1291149.65625
"824",824,"LBN","Lebanon","North","Akkar","Akkar, Lebanon",34.544034,36.07983,"LBN824",1187107.03125
"825",825,"LBN","Lebanon","North","Batroun","Batroun, Lebanon",34.249832,35.6642904,"LBN825",560769.09375
"826",826,"LBN","Lebanon","North","Bechare","Bechare, Lebanon",34.2506515,36.0117322,"LBN826",510903.1484375
"827",827,"LBN","Lebanon","North","Koura","Koura, Lebanon",34.2990173,35.808876,"LBN827",1715867.28125
"828",828,"LBN","Lebanon","North","Minieh-Dannieh","Minieh-Dannieh, Lebanon",34.4788572,35.9325816,"LBN828",2089277.53125
"829",829,"LBN","Lebanon","North","Tripoli","Tripoli, Lebanon",34.4345947,35.8361633,"LBN829",1938870.03125
"830",830,"LBN","Lebanon","North","Zgharta","Zgharta, Lebanon",34.3963158,35.8958444,"LBN830",2087539.25
"831",831,"LBN","Lebanon","South","Jezzine","Jezzine, Lebanon",33.540837,35.5862413,"LBN831",1380991
"832",832,"LBN","Lebanon","South","Saida","Saida, Lebanon",33.5570691,35.372948,"LBN832",1319074.125
"833",833,"LBN","Lebanon","South","Sour","Sour, Lebanon",33.2704888,35.2037641,"LBN833",934794.421875
"834",834,"LSO","Lesotho","Berea","Berea","Berea, Lesotho",-29.1746723,27.8311428,"LSO834",12691130.3359375
"835",835,"LSO","Lesotho","Butha Buthe","Butha Buthe","Butha Buthe, Lesotho",-28.7653754,28.2468148,"LSO835",12661761.046875
"836",836,"LSO","Lesotho","Leribe","Leribe","Leribe, Lesotho",-28.9510773,28.2526623,"LSO836",12292372.484375
"837",837,"LSO","Lesotho","Mafeteng","Mafeteng","Mafeteng, Lesotho",-29.8224312,27.2388161,"LSO837",8723098.2890625
"838",838,"LSO","Lesotho","Maseru","Maseru","Maseru, Lesotho",-29.3150767,27.4869229,"LSO838",27176837.734375
"839",839,"LSO","Lesotho","Mohale's Hoek","Mohale's Hoek","Mohale's Hoek, Lesotho",-30.1425917,27.4673845,"LSO839",7988692.4453125
"840",840,"LSO","Lesotho","Mokhotlong","Mokhotlong","Mokhotlong, Lesotho",-29.2875557,29.0605389,"LSO840",2346617.91699219
"841",841,"LSO","Lesotho","Qacha's Nek","Qacha's Nek","Qacha's Nek, Lesotho",-30.1114565,28.678979,"LSO841",5515833.40625
"842",842,"LSO","Lesotho","Quthing","Quthing","Quthing, Lesotho",-30.4015687,27.7080133,"LSO842",6394489.36328125
"843",843,"LSO","Lesotho","Thaba Tseka","Thaba Tseka","Thaba Tseka, Lesotho",-29.5238975,28.6089752,"LSO843",3455831.44726562
"844",844,"LSO","Lesotho",NA,"Mapoteng","Mapoteng, Lesotho",-29.1256359,27.9776173,"LSO844",12183524.140625
"845",845,"LSO","Lesotho",NA,"Maputsoe","Maputsoe, Lesotho",-28.8953831,27.9073244,"LSO845",15384951.109375
"846",846,"LSO","Lesotho",NA,"Mount Moorosi","Mount Moorosi, Lesotho",-30.2779343,27.8707026,"LSO846",3599587.578125
"847",847,"LBR","Liberia","Bomi","Tubmanburg","Tubmanburg, Liberia",6.8701522,-10.8253946,"LBR847",NA
"848",848,"LBR","Liberia","Bong","Gbarnga","Gbarnga, Liberia",7.0024321,-9.4728244,"LBR848",NA
"849",849,"LBR","Liberia","Gbarpolu","Bopolu","Bopolu, Liberia",7.069609,-10.48656,"LBR849",NA
"850",850,"LBR","Liberia","Gbarpolu","Gbarma","Gbarma, Liberia",7.1628444,-10.6421799,"LBR850",NA
"851",851,"LBR","Liberia","Grand Bassa","Buchanan","Buchanan, Liberia",5.887247,-10.0303723,"LBR851",NA
"852",852,"LBR","Liberia","Grand Cape Mount","Bo Waterside","Bo Waterside, Liberia",7.1,-11.183333,"LBR852",NA
"853",853,"LBR","Liberia","Grand Gedeh","Toe Town","Toe Town, Liberia",6.4055136,-8.555621,"LBR853",NA
"854",854,"LBR","Liberia","Grand Gedeh","Zwedru","Zwedru, Liberia",6.064944,-8.1393179,"LBR854",NA
"855",855,"LBR","Liberia","Grand Kru","Barclayville","Barclayville, Liberia",4.676354,-8.2339446,"LBR855",NA
"856",856,"LBR","Liberia","Lofa","Foya","Foya, Liberia",8.3949207,-10.2151578,"LBR856",NA
"857",857,"LBR","Liberia","Lofa","Voinjama","Voinjama, Liberia",8.4201951,-9.7539282,"LBR857",NA
"858",858,"LBR","Liberia","Margibi","Kakata","Kakata, Liberia",6.5301553,-10.3441758,"LBR858",NA
"859",859,"LBR","Liberia","Maryland","Harper","Harper, Liberia",4.3759676,-7.7009416,"LBR859",NA
"860",860,"LBR","Liberia","Maryland","Pleebo","Pleebo, Liberia",4.589409,-7.6731,"LBR860",NA
"861",861,"LBR","Liberia","Montserrado","Duala","Duala, Liberia",6.3720691,-10.788939,"LBR861",NA
"862",862,"LBR","Liberia","Montserrado","Red Light","Red Light, Liberia",6.3186246,-10.8074275,"LBR862",NA
"863",863,"LBR","Liberia","Nimba","Ganta","Ganta, Liberia",7.2357275,-8.98527,"LBR863",NA
"864",864,"LBR","Liberia","Nimba","Saclepea","Saclepea, Liberia",6.016667,-8.95,"LBR864",NA
"865",865,"LBR","Liberia","River Gee","Fish Town","Fish Town, Liberia",5.200699,-7.878112,"LBR865",NA
"866",866,"LBR","Liberia","River Gee","Tuobo-Gbaweeleken","Tuobo-Gbaweeleken, Liberia",5.0562973,-7.654811,"LBR866",NA
"867",867,"LBR","Liberia","Rivercess","Cestos City","Cestos City, Liberia",5.4614114,-9.5756934,"LBR867",NA
"868",868,"LBR","Liberia","Sinoe","Greenville","Greenville, Liberia",5.0153677,-9.0377612,"LBR868",NA
"869",869,"LBR","Liberia",NA,"Monrovia","Monrovia, Liberia",6.3156068,-10.8073698,"LBR869",NA
"870",870,"LBY","Libya","","Abusliem","Abusliem, Libya",32.8422823,13.1711511,"LBY870",NA
"871",871,"LBY","Libya","","Ajdabiya","Ajdabiya, Libya",30.214647,20.1402594,"LBY871",NA
"872",872,"LBY","Libya","","Al-Aziziya","Al-Aziziya, Libya",32.5306814,13.0212924,"LBY872",NA
"873",873,"LBY","Libya","","Al-Bayda","Al-Bayda, Libya",32.756417,21.7376178,"LBY873",NA
"874",874,"LBY","Libya","","Al-Gatroun","Al-Gatroun, Libya",24.933333,14.633333,"LBY874",NA
"875",875,"LBY","Libya","","Al-Jufrah","Al-Jufrah, Libya",27.9835135,16.912251,"LBY875",NA
"876",876,"LBY","Libya","","Al-Khums","Al-Khums, Libya",32.6509505,14.2678989,"LBY876",NA
"877",877,"LBY","Libya","","Al-Kufrah","Al-Kufrah, Libya",23.3112389,21.8568586,"LBY877",NA
"878",878,"LBY","Libya","","Al-Marj","Al-Marj, Libya",32.4982249,20.8195292,"LBY878",NA
"879",879,"LBY","Libya","","Azzawya","Azzawya, Libya",32.7630282,12.7364962,"LBY879",NA
"880",880,"LBY","Libya","","Bani Walid","Bani Walid, Libya",31.7975831,14.053676,"LBY880",NA
"881",881,"LBY","Libya","","Benghazi","Benghazi, Libya",32.1194242,20.0867909,"LBY881",NA
"882",882,"LBY","Libya","","Brak","Brak, Libya",27.550779,14.2686658,"LBY882",NA
"883",883,"LBY","Libya","","Derna","Derna, Libya",32.755613,22.6377432,"LBY883",NA
"884",884,"LBY","Libya","","Ghadamis","Ghadamis, Libya",30.1317637,9.4950555,"LBY884",NA
"885",885,"LBY","Libya","","Gharyan","Gharyan, Libya",32.1717952,13.0184123,"LBY885",NA
"886",886,"LBY","Libya","","Ghat","Ghat, Libya",24.9640371,10.1759285,"LBY886",NA
"887",887,"LBY","Libya","","Hai Alandalus","Hai Alandalus, Libya",32.87428,13.1307866,"LBY887",NA
